obs_p,obs_q,obs_teta
0.0043999999999999,1.828,0.2862499999999999
0.0001,1.933,0.29
0.0,2.145,0.2925
0.0,2.074,0.2931666666666667
0.0021,2.163,0.29325
0.0013,2.235,0.2935
0.0002,2.416,0.2949999999999999
0.0004,2.619,0.2969166666666666
0.0002,2.637,0.298
0.0001,2.712,0.298
0.0,2.787,0.2981666666666666
0.0,2.88,0.2989166666666666
0.0001,2.862,0.2986666666666667
0.0003,2.862,0.298
0.0005,2.956,0.299
0.0013,3.032,0.3002500000000001
0.0005,3.089,0.3020833333333333
0.0002,3.127,0.3030833333333333
0.0,3.108,0.3039999999999999
0.0,3.127,0.3039999999999999
0.0,3.204,0.3039999999999999
0.0,3.3,0.3039166666666666
0.0,3.339,0.3030833333333333
0.0,3.397,0.303
0.0,3.397,0.303
0.0,3.339,0.303
0.0,3.223,0.3023333333333333
0.0,3.127,0.302
0.0,3.013,0.302
0.0,2.937,0.302
0.0,2.862,0.302
0.0,2.824,0.301
0.0,2.73,0.301
0.0,2.656,0.3004999999999999
0.0,2.563,0.2999999999999999
0.0,2.582,0.2999166666666666
0.0,2.49,0.2991666666666666
0.0,2.416,0.299
0.0,2.38,0.2983333333333333
0.0,2.307,0.298
0.0,2.271,0.2979166666666666
0.0,2.199,0.297
0.0,2.163,0.297
0.0,2.109,0.297
0.0,2.074,0.297
0.0,2.056,0.297
0.0,2.021,0.2965833333333333
0.0,2.021,0.2959999999999999
0.0,2.003,0.2959999999999999
0.0,1.968,0.2959999999999999
0.0,1.95,0.2959999999999999
0.0,1.933,0.2959999999999999
0.0,1.95,0.2959999999999999
0.0,1.95,0.2953333333333333
0.0,1.933,0.295
0.0,1.933,0.295
0.0,1.933,0.295
0.0,1.933,0.295
0.0,1.95,0.29425
0.0,1.915,0.294
0.0,1.897,0.294
0.0,1.845,0.294
0.0,1.88,0.294
0.0,1.863,0.2936666666666667
0.0,1.845,0.2930833333333333
0.0,1.81,0.293
0.0,1.81,0.293
0.0,1.793,0.293
0.0,1.776,0.293
0.0,1.776,0.293
0.0,1.758,0.293
0.0,1.758,0.293
0.0,1.724,0.293
0.0,1.724,0.293
0.0,1.724,0.293
0.0,1.707,0.2928333333333333
0.0,1.707,0.2928333333333333
0.0,1.707,0.2923333333333333
0.0,1.707,0.2919999999999999
0.0,1.707,0.2919999999999999
0.0,1.741,0.2919999999999999
0.0,1.741,0.2919999999999999
0.0,1.724,0.2919999999999999
0.0,1.741,0.2914166666666666
0.0,1.741,0.291
0.0,1.758,0.291
0.0,1.758,0.291
0.0,1.724,0.291
0.0,1.724,0.2908333333333333
0.0,1.724,0.29
0.0,1.707,0.29
0.0005,1.707,0.29
0.0001,1.707,0.29
0.0,1.724,0.29
0.0,1.724,0.29
0.0003,1.741,0.29
0.0008,1.741,0.2899166666666666
0.0087,2.271,0.2889166666666666
0.0012,2.435,0.30525
0.0033,3.051,0.3185
0.0011,3.71,0.3239999999999999
0.0002,4.169,0.3235833333333333
0.0,4.842,0.3224166666666667
0.0,5.682,0.321
0.0,6.326,0.3195833333333333
0.0,7.005,0.3184166666666667
0.0,7.449,0.3170833333333334
0.0,7.315,0.3156666666666666
0.0,6.829,0.3145833333333334
0.0,6.283,0.3135833333333334
0.0,5.724,0.3126666666666666
0.0001,5.259,0.3118333333333333
0.0,4.884,0.311
0.0,4.575,0.31
0.0,4.351,0.3099166666666667
0.0,4.149,0.309
0.0,3.988,0.3087499999999999
0.0,3.829,0.3079999999999999
0.0,3.71,0.3079166666666666
0.0,3.573,0.3071666666666666
0.0,3.475,0.307
0.0,3.397,0.307
0.0,3.32,0.3061666666666667
0.0,3.243,0.306
0.0,3.204,0.306
0.0,3.089,0.30575
0.0,3.108,0.305
0.0,3.3,0.305
0.0,3.013,0.3048333333333333
0.0,2.975,0.3039999999999999
0.0003,2.937,0.3039999999999999
0.0,2.918,0.3038333333333332
0.0,2.88,0.303
0.0,2.899,0.303
0.0,2.843,0.3026666666666666
0.0004,2.805,0.302
0.0019,2.862,0.3006666666666666
0.0006,2.937,0.3071666666666666
0.0,3.051,0.3102499999999999
0.0,2.975,0.3109166666666666
0.0,3.032,0.311
0.0,3.127,0.31075
0.0,3.166,0.31
0.0,3.147,0.31
0.0,3.223,0.31
0.0,3.281,0.31
0.0,3.204,0.3092500000000001
0.0,3.108,0.309
0.0,3.051,0.309
0.0,2.994,0.3087499999999999
0.0,2.918,0.3079999999999999
0.0,2.918,0.3079999999999999
0.0,2.862,0.3079999999999999
0.0,2.805,0.3071666666666666
0.0,2.787,0.307
0.0,2.749,0.3069166666666666
0.0,2.693,0.3060833333333334
0.0,2.693,0.306
0.0,2.656,0.30575
0.0,2.6,0.305
0.0,2.545,0.305
0.0,2.49,0.3049166666666666
0.0,2.471,0.3044999999999999
0.0,2.453,0.3039999999999999
0.0,2.416,0.3039999999999999
0.0,2.398,0.3039999999999999
0.0,2.38,0.3039999999999999
0.0,2.362,0.3039999999999999
0.0,2.344,0.3039999999999999
0.0,2.344,0.3039166666666666
0.0,2.325,0.3034166666666666
0.0,2.325,0.303
0.0,2.325,0.303
0.0,2.307,0.303
0.0,2.307,0.303
0.0,2.325,0.303
0.0,2.307,0.3025833333333333
0.0,2.307,0.302
0.0,2.289,0.302
0.0,2.253,0.302
0.0,2.235,0.3011666666666667
0.0,2.235,0.301
0.0,2.217,0.301
0.0,2.217,0.3009166666666666
0.0,2.145,0.3003333333333333
0.0,2.127,0.2999999999999999
0.0,2.109,0.2999999999999999
0.0,2.109,0.2999999999999999
0.0,2.074,0.2999999999999999
0.0,2.074,0.2999999999999999
0.0,2.092,0.2999999999999999
0.0,2.092,0.2999999999999999
0.0,2.092,0.2999999999999999
0.0,2.074,0.2999999999999999
0.0,2.074,0.2998333333333333
0.0,2.074,0.2993333333333333
0.0,2.074,0.2990833333333333
0.0,2.074,0.299
0.0,2.092,0.299
0.0,2.074,0.299
0.0,2.109,0.299
0.0,2.109,0.2988333333333333
0.0004,2.109,0.2981666666666667
0.0006,2.127,0.2976666666666667
0.0003,2.109,0.297
0.001,2.163,0.2961666666666666
0.0010999999999999,2.235,0.2984999999999999
0.0012,2.453,0.3026666666666666
0.0002,2.582,0.3059166666666666
0.0002,2.637,0.307
0.0004,2.768,0.3078333333333332
0.0,2.899,0.3085
0.0,3.051,0.309
0.0,3.147,0.309
0.0,3.223,0.309
0.0,3.397,0.3088333333333333
0.0,3.358,0.3082499999999999
0.0,3.281,0.3079999999999999
0.0,3.185,0.3079999999999999
0.0,3.089,0.3079999999999999
0.0,3.013,0.3079999999999999
0.0,2.899,0.3075833333333333
0.0,2.862,0.307
0.0,2.824,0.307
0.0,2.749,0.307
0.0,2.73,0.307
0.0,2.637,0.30675
0.0,2.6,0.306
0.0,2.545,0.306
0.0,2.545,0.306
0.0,2.49,0.3056666666666667
0.0,2.49,0.305
0.0,2.38,0.305
0.0,2.362,0.305
0.0,2.325,0.305
0.0,2.289,0.3049166666666666
0.0,2.271,0.3042499999999999
0.0,2.253,0.3039999999999999
0.0,2.235,0.3039999999999999
0.0,2.217,0.3039999999999999
0.0,2.163,0.3039999999999999
0.0,2.109,0.3039999999999999
0.0,2.217,0.3039999999999999
0.0,2.416,0.3039999999999999
0.0,2.38,0.3039999999999999
0.0,2.325,0.3034166666666666
0.0,2.092,0.303
0.0,2.163,0.303
0.0,2.092,0.303
0.0,2.074,0.3025833333333333
0.0,2.074,0.302
0.0,2.056,0.302
0.0,2.056,0.302
0.0,2.021,0.3013333333333334
0.0,2.003,0.301
0.0,1.968,0.301
0.0,1.915,0.301
0.0,1.933,0.3005833333333333
0.0,1.915,0.2999999999999999
0.0,1.88,0.2999999999999999
0.0,1.897,0.2999999999999999
0.0,1.88,0.2999999999999999
0.0,1.88,0.2999999999999999
0.0,1.845,0.2999999999999999
0.0,1.845,0.2999999999999999
0.0,1.845,0.2999999999999999
0.0,1.845,0.2999999999999999
0.0,1.845,0.2999999999999999
0.0,1.845,0.2994166666666666
0.0,1.828,0.2992499999999999
0.0,1.845,0.299
0.0,1.863,0.299
0.0,1.863,0.299
0.0,1.845,0.299
0.0,1.828,0.2985
0.0,1.845,0.298
0.0,1.845,0.298
0.0,1.845,0.298
0.0,1.828,0.2978333333333333
0.0,1.81,0.297
0.0,1.793,0.297
0.0,1.793,0.297
0.0,1.793,0.297
0.0,1.776,0.297
0.0,1.776,0.297
0.0,1.758,0.297
0.0,1.758,0.297
0.0,1.758,0.297
0.0,1.758,0.297
0.0,1.758,0.2969166666666667
0.0,1.758,0.2968333333333333
0.0,1.758,0.2965833333333333
0.0,1.776,0.2961666666666666
0.0,1.776,0.2959999999999999
0.0,1.793,0.2959999999999999
0.0,1.81,0.2959999999999999
0.0,1.828,0.2958333333333333
0.0,1.81,0.2950833333333333
0.0,1.793,0.295
0.0,1.793,0.2949166666666666
0.0,1.793,0.294
0.0001,1.69,0.294
0.0,1.776,0.2939166666666666
0.0,1.758,0.2930833333333333
0.0,1.741,0.293
0.0,1.741,0.293
0.0,1.758,0.293
0.0001,1.621,0.293
0.0,1.707,0.29275
0.0,1.707,0.2921666666666666
0.0,1.69,0.2919999999999999
0.0,1.69,0.2919999999999999
0.0,1.69,0.2919999999999999
0.0,1.69,0.2919999999999999
0.0,1.69,0.2919999999999999
0.0,1.69,0.2919999999999999
0.0,1.69,0.2919999999999999
0.0,1.776,0.2919999999999999
0.0,1.724,0.2919999999999999
0.0,1.741,0.2919999999999999
0.0006,1.776,0.2919999999999999
0.0008,1.776,0.2913333333333333
0.0068,2.127,0.2965
0.0006,2.056,0.2995833333333332
0.0,2.398,0.3005833333333333
0.0,2.271,0.302
0.0,2.217,0.302
0.0,2.217,0.302
0.0,2.217,0.302
0.0,2.545,0.302
0.0,2.526,0.302
0.0,2.435,0.302
0.0,2.435,0.302
0.0,2.344,0.3019166666666666
0.0,2.235,0.302
0.0,2.145,0.302
0.0,2.092,0.302
0.0,2.038,0.3018333333333333
0.0,2.003,0.3010833333333333
0.0,1.95,0.301
0.0,1.933,0.301
0.0,1.915,0.301
0.0,1.88,0.301
0.0,1.897,0.301
0.0,1.88,0.3004999999999999
0.0,1.845,0.2999999999999999
0.0003,1.845,0.2999999999999999
0.0,1.845,0.2992499999999999
0.0,1.776,0.299
0.0,1.793,0.299
0.0,1.81,0.2985
0.0,1.793,0.298
0.0,1.776,0.298
0.0,1.776,0.298
0.0,1.707,0.298
0.0,1.707,0.2979166666666666
0.0,1.69,0.2973333333333334
0.0,1.69,0.2970833333333333
0.0,1.673,0.297
0.0,1.673,0.297
0.0,1.673,0.297
0.0,1.52,0.297
0.0,1.655,0.297
0.0,1.638,0.297
0.0,1.604,0.297
0.0,1.587,0.297
0.0002,1.587,0.297
0.0,1.587,0.2967499999999999
0.0001,1.604,0.2955
0.0,1.604,0.2983333333333333
0.0,1.741,0.299
0.0,1.758,0.299
0.0,1.793,0.299
0.0,1.724,0.299
0.0,1.741,0.299
0.0,1.707,0.2986666666666667
0.0,1.673,0.298
0.0,1.638,0.298
0.0,1.638,0.298
0.0,1.638,0.298
0.0,1.638,0.298
0.0,1.587,0.298
0.0,1.57,0.298
0.0,1.537,0.298
0.0,1.52,0.298
0.0,1.486,0.298
0.0,1.486,0.298
0.0,1.486,0.298
0.0,1.47,0.2973333333333334
0.0,1.47,0.2970833333333333
0.0,1.47,0.297
0.0,1.47,0.297
0.0,1.486,0.297
0.0,1.486,0.2969166666666666
0.0,1.52,0.2959999999999999
0.0,1.486,0.2959999999999999
0.0,1.486,0.2959999999999999
0.0,1.503,0.2958333333333333
0.0,1.486,0.295
0.0,1.47,0.295
0.0,1.47,0.295
0.0,1.436,0.295
0.0,1.436,0.295
0.0,1.42,0.295
0.0,1.403,0.2945
0.0,1.386,0.2944166666666666
0.0,1.386,0.294
0.0,1.386,0.294
0.0,1.386,0.294
0.0,1.386,0.294
0.0,1.386,0.294
0.0,1.386,0.294
0.0,1.386,0.294
0.0,1.386,0.294
0.0,1.403,0.294
0.0,1.42,0.2938333333333333
0.0,1.42,0.293
0.0,1.436,0.293
0.0,1.42,0.293
0.0,1.42,0.2928333333333333
0.0,1.436,0.2919999999999999
0.0,1.304,0.2919999999999999
0.0,1.453,0.2919999999999999
0.0,1.403,0.2919999999999999
0.0,1.386,0.2915833333333332
0.0,1.37,0.291
0.0,1.37,0.291
0.0,1.353,0.291
0.0,1.353,0.291
0.0,1.353,0.291
0.0,1.337,0.291
0.0,1.337,0.291
0.0,1.32,0.291
0.0,1.32,0.291
0.0,1.32,0.291
0.0,1.32,0.291
0.0,1.32,0.291
0.0,1.337,0.2909166666666666
0.0,1.337,0.2901666666666667
0.0,1.353,0.29
0.0,1.353,0.2899166666666666
0.0,1.37,0.2891666666666667
0.0,1.353,0.289
0.0,1.37,0.2887499999999999
0.0,1.37,0.2879999999999999
0.0,1.37,0.2879999999999999
0.0,1.353,0.2879999999999999
0.0,1.353,0.287
0.0,1.32,0.287
0.0,1.304,0.287
0.0,1.271,0.287
0.0,1.271,0.287
0.0,1.271,0.287
0.0,1.271,0.287
0.0,1.255,0.287
0.0,1.255,0.287
0.0,1.255,0.287
0.0,1.255,0.28675
0.0,1.255,0.2860833333333333
0.0,1.255,0.286
0.0,1.255,0.286
0.0,1.271,0.286
0.0,1.288,0.286
0.0,1.288,0.286
0.0,1.32,0.286
0.0,1.337,0.2850833333333333
0.0,1.32,0.285
0.0,1.32,0.2847499999999999
0.0,1.304,0.2839999999999999
0.0,1.337,0.2839166666666666
0.0,1.32,0.283
0.0017999999999999,1.288,0.2828333333333333
0.0,1.353,0.2820833333333333
0.0001,1.353,0.282
0.0139,2.674,0.282
0.0001,1.897,0.2962499999999999
0.0,2.508,0.2999166666666666
0.0,1.968,0.2999999999999999
0.0,1.95,0.2999999999999999
0.0,2.109,0.2999166666666666
0.0,2.056,0.299
0.0,5.322,0.299
0.0,8.352,0.299
0.0,9.064,0.298
0.0,8.102,0.298
0.0,6.326,0.2975833333333333
0.0,4.967,0.297
0.0,4.391,0.297
0.0,3.829,0.297
0.0,3.456,0.297
0.0,3.204,0.2962499999999999
0.0,2.994,0.2959999999999999
0.0,2.824,0.2959999999999999
0.0002,2.712,0.2950833333333333
0.0001,2.6,0.295
0.0,2.508,0.295
0.0,2.435,0.294
0.0,2.38,0.294
0.0024,2.217,0.294
0.0,2.163,0.294
0.0,2.127,0.294
0.0,2.056,0.294
0.0,1.985,0.2938333333333333
0.0,1.968,0.2931666666666667
0.0,1.897,0.29325
0.0,1.88,0.293
0.0,1.845,0.293
0.0,1.793,0.293
0.0,1.793,0.293
0.0,1.776,0.293
0.0,1.758,0.2925833333333333
0.0,1.741,0.2919999999999999
0.0,1.758,0.2919999999999999
0.0,1.707,0.2915833333333332
0.0,1.707,0.291
0.0,1.69,0.291
0.0,1.673,0.2903333333333333
0.0,1.707,0.29
0.0,1.673,0.2899166666666666
0.0,1.655,0.289
0.0001,1.604,0.289
0.0,1.57,0.289
0.0,1.537,0.28875
0.0,1.52,0.2884166666666666
0.0,1.52,0.2879999999999999
0.0,1.503,0.2879999999999999
0.0,1.503,0.2879999999999999
0.0,1.453,0.2879999999999999
0.0,1.453,0.2879999999999999
0.0,1.453,0.2878333333333333
0.0035999999999999,1.57,0.28675
0.0024,1.587,0.2855833333333333
0.0005,1.845,0.2870833333333333
0.0,2.021,0.2900833333333333
0.0,1.968,0.2917499999999999
0.0002,1.985,0.2924166666666667
0.0026,2.145,0.2925833333333333
0.0003,2.235,0.2952499999999999
0.0004,2.325,0.2974166666666666
0.0001,2.435,0.298
0.0004,2.563,0.298
0.0,2.749,0.298
0.0,3.204,0.298
0.0,3.166,0.298
0.0,3.185,0.2970833333333333
0.0,3.358,0.297
0.0,3.397,0.297
0.0,3.281,0.297
0.0,3.127,0.297
0.0,3.089,0.297
0.0,3.032,0.297
0.0,2.88,0.297
0.0,2.768,0.297
0.0,2.619,0.2969166666666667
0.0,2.508,0.2962499999999999
0.0,2.471,0.2959999999999999
0.0,2.344,0.2959999999999999
0.0,2.235,0.2959999999999999
0.0,2.217,0.2959999999999999
0.0,2.145,0.2959999999999999
0.0,2.163,0.2959166666666666
0.0,2.056,0.2951666666666666
0.0,2.038,0.295
0.0,2.003,0.2948333333333333
0.0,2.003,0.2940833333333333
0.0,1.95,0.294
0.0,1.933,0.294
0.0,1.897,0.2936666666666667
0.0,1.88,0.2930833333333333
0.0,1.863,0.293
0.0,1.81,0.293
0.0,1.793,0.293
0.0,1.776,0.293
0.0,1.741,0.293
0.0,1.741,0.293
0.0,1.707,0.2926666666666667
0.0,1.69,0.2921666666666666
0.0,1.69,0.2920833333333332
0.0,1.724,0.2919999999999999
0.0,1.915,0.2919999999999999
0.0,1.933,0.2919999999999999
0.0,1.863,0.2919999999999999
0.0,1.776,0.2919999999999999
0.0,1.863,0.2919999999999999
0.0,1.741,0.2919999999999999
0.0,1.638,0.2919999999999999
0.0,1.604,0.2912499999999999
0.0007,1.486,0.2906666666666667
0.0,1.69,0.29
0.0,1.673,0.29
0.0,1.638,0.2898333333333333
0.0,1.604,0.2891666666666667
0.0,1.638,0.289
0.0,1.621,0.289
0.0,1.57,0.289
0.0,1.537,0.289
0.0,1.52,0.289
0.0,1.52,0.289
0.0,1.52,0.289
0.0,1.52,0.289
0.0,1.503,0.289
0.0,1.486,0.289
0.0,1.486,0.289
0.0,1.486,0.289
0.0,1.47,0.289
0.0,1.47,0.289
0.0,1.47,0.289
0.0,1.47,0.289
0.0,1.486,0.2881666666666665
0.0,1.486,0.2879999999999999
0.0007,1.453,0.2879999999999999
0.0003,1.453,0.2879999999999999
0.0,1.47,0.2879999999999999
0.0,1.47,0.2876666666666666
0.0,1.503,0.287
0.0,1.453,0.287
0.0,1.47,0.287
0.0015,1.453,0.2863333333333333
0.0,1.537,0.2854166666666667
0.0,1.863,0.2853333333333333
0.0,1.845,0.286
0.0007,1.776,0.2850833333333333
0.0,1.758,0.285
0.0001,1.741,0.2850833333333333
0.0,1.828,0.2859166666666666
0.0,1.845,0.286
0.0,1.758,0.286
0.0,1.741,0.286
0.0,1.793,0.286
0.0,1.758,0.286
0.0,1.724,0.2860833333333333
0.0,1.707,0.2865
0.0022,1.776,0.2866666666666666
0.0015,1.828,0.2855
0.0010999999999999,1.968,0.2856666666666667
0.0,2.092,0.2869166666666666
0.0,2.145,0.2879999999999999
0.0,2.092,0.2885
0.0,2.109,0.289
0.0,2.163,0.289
0.0,2.217,0.289
0.0,2.344,0.289
0.0,2.398,0.289
0.0,2.453,0.2891666666666667
0.0008,2.416,0.2893333333333334
0.0013,2.435,0.2882499999999999
0.001,2.49,0.2893333333333333
0.0011,2.6,0.2924166666666667
0.0013,2.712,0.29625
0.0003,2.805,0.2995833333333333
0.0001,2.956,0.3015833333333333
0.0008999999999999,3.223,0.3025
0.0003,3.534,0.303
0.0005,4.33,0.303
0.0001,5.05,0.3034166666666666
0.0,5.47,0.3039999999999999
0.0,5.597,0.3039999999999999
0.0,5.533,0.3039999999999999
0.0,5.427,0.3044166666666667
0.0001,5.301,0.3049166666666667
0.0008999999999999,5.133,0.3046666666666667
0.0024,5.029,0.3068333333333333
0.0008999999999999,5.071,0.3104166666666666
0.0002,4.946,0.3145
0.0003,4.946,0.3161666666666666
0.0002,5.071,0.3200833333333334
0.0048,5.703,0.321
0.0043,6.11,0.32175
0.0008999999999999,7.921,0.3238333333333332
0.0026,9.412,0.3239999999999999
0.0064,11.306,0.3295833333333333
0.008,16.389,0.3470833333333332
0.0004,21.963,0.3449999999999999
0.0015,25.255,0.3433333333333333
0.0003,27.466,0.3420000000000001
0.0,28.597,0.3394166666666667
0.0,29.48,0.3367499999999999
0.0006,30.482,0.3344166666666666
0.0,31.115,0.33275
0.0019,31.0,0.3319166666666666
0.0001,30.023,0.331
0.0,27.409,0.3298333333333333
0.0001,23.627,0.329
0.0,20.51,0.3334999999999999
0.0,18.389,0.33675
0.0,17.086,0.3353333333333333
0.0002,16.312,0.334
0.0,15.596,0.3334166666666667
0.0,15.088,0.3359166666666667
0.0056,15.494,0.33825
0.0,15.214,0.3398333333333332
0.0,15.672,0.33775
0.0,16.03,0.3353333333333333
0.0,16.209,0.3333333333333334
0.0,16.389,0.3315
0.0001,16.621,0.33025
0.0,16.698,0.329
0.0,16.621,0.32775
0.0,16.286,0.32675
0.0,15.698,0.32575
0.0,15.113,0.3248333333333333
0.0,14.557,0.3239999999999999
0.0,14.181,0.3234166666666666
0.0,13.881,0.3228333333333333
0.0,13.631,0.322
0.0,13.334,0.32175
0.0,13.16,0.321
0.0,12.938,0.3205833333333333
0.0003,12.692,0.3199999999999999
0.0001,12.643,0.3195833333333333
0.0,12.325,0.319
0.0,12.008,0.3181666666666667
0.0,11.911,0.3175833333333334
0.0,11.596,0.317
0.0,11.378,0.3168333333333333
0.0,11.162,0.3160833333333332
0.0,10.922,0.3159999999999999
0.0,10.612,0.3159999999999999
0.0,10.422,0.3157499999999999
0.0,10.139,0.3150833333333333
0.0,9.927,0.315
0.0,9.739,0.315
0.0,9.598,0.315
0.0,9.389,0.3149166666666666
0.0,9.226,0.3144166666666667
0.0,9.064,0.314
0.0,8.925,0.314
0.0,8.741,0.314
0.0,8.558,0.313
0.0,8.375,0.3126666666666666
0.0,8.284,0.3119999999999999
0.0,8.17,0.3119999999999999
0.0,7.966,0.3111666666666666
0.0,7.921,0.311
0.0,7.651,0.3109166666666667
0.0,7.449,0.3100833333333334
0.0,7.293,0.31
0.0,7.116,0.31
0.0,6.983,0.31
0.0,6.917,0.31
0.0,6.851,0.3098333333333333
0.0,6.785,0.3092500000000001
0.0,6.697,0.309
0.0,6.609,0.309
0.0,6.544,0.309
0.0,6.457,0.309
0.0,6.413,0.309
0.0,6.326,0.309
0.0,6.218,0.3089166666666667
0.0,6.175,0.30875
0.0,6.132,0.3079999999999999
0.0,6.046,0.3079999999999999
0.0,5.96,0.3082499999999999
0.0,5.874,0.3095833333333334
0.0,5.831,0.309
0.0,5.788,0.309
0.0,5.682,0.308875
0.0,5.597,0.30875
0.0,5.554,0.308625
0.0,5.47,0.3085
0.0,5.385,0.308375
0.0,5.259,0.30825
0.0,5.196,0.308125
0.0,5.154,0.308
0.0,5.071,0.307875
0.0,5.029,0.30775
0.0,4.967,0.307625
0.0,4.884,0.3075
0.0,4.884,0.307375
0.0,4.822,0.30725
0.0,4.76,0.307125
0.0,4.76,0.307
0.0,4.739,0.306875
0.0,4.719,0.30675
0.0,4.657,0.306625
0.0,4.616,0.3065
0.0,4.575,0.306375
0.0,4.554,0.3062499999999999
0.0,4.513,0.306125
0.0,4.473,0.306
0.0,4.412,0.305875
0.0001,4.391,0.3057499999999999
0.0,4.29,0.305625
0.0,4.229,0.3055
0.0,4.169,0.3053749999999999
0.0,4.108,0.3052499999999999
0.0,4.028,0.305125
0.0,3.968,0.3049999999999999
0.0,3.948,0.3048749999999999
0.0,3.908,0.3047499999999999
0.0,3.869,0.3046249999999999
0.0,3.849,0.3044999999999999
0.0,3.829,0.3043749999999999
0.0,3.809,0.3042499999999999
0.0,3.789,0.3041249999999999
0.0,3.789,0.3039999999999999
0.0,3.75,0.3039166666666666
0.0,3.73,0.3032499999999999
0.0,3.75,0.303
0.0,3.77,0.303
0.0,3.691,0.303
0.0,3.632,0.30225
0.0001,3.612,0.302
0.0,3.573,0.302
0.0,3.553,0.302
0.0,3.495,0.3013333333333334
0.0,3.417,0.301
0.0003,3.397,0.301
0.0,3.32,0.301
0.0,3.3,0.301
0.0,3.281,0.301
0.0,3.204,0.301
0.0,3.204,0.301
0.0,3.166,0.301
0.0,3.147,0.301
0.0,3.147,0.301
0.0,3.127,0.301
0.0,3.089,0.301
0.0,3.089,0.301
0.0,3.07,0.301
0.0,3.051,0.301
0.0,3.032,0.301
0.0,3.051,0.3008333333333333
0.0,3.07,0.3000833333333332
0.0,3.013,0.2999999999999999
0.0,2.994,0.2999999999999999
0.0,2.994,0.2995833333333333
0.0,2.975,0.299
0.0,2.975,0.299
0.0,2.937,0.299
0.0,2.899,0.2988333333333333
0.0,2.862,0.2980833333333333
0.0,2.805,0.2976666666666667
0.0,2.768,0.2983333333333333
0.0002,2.73,0.3004166666666667
0.0,2.712,0.3013333333333333
0.0,2.693,0.302
0.0,2.712,0.302
0.0,2.712,0.302
0.0,2.712,0.3022499999999999
0.0,2.73,0.3025
0.0,2.749,0.3029166666666666
0.0,2.712,0.3028333333333333
0.0,2.693,0.3028333333333333
0.0,2.693,0.3029166666666666
0.0,2.674,0.3028333333333333
0.0,2.656,0.3029090909090908
0.0,2.656,0.303
0.0,2.656,0.303
0.0,2.619,0.3029166666666666
0.0,2.582,0.3020833333333333
0.0,2.563,0.302
0.0001,2.545,0.302
0.0,2.563,0.302
0.0,2.508,0.302
0.0,2.49,0.302
0.0,2.471,0.302
0.0,2.435,0.302
0.0,2.398,0.302
0.0,2.38,0.302
0.0,2.398,0.302
0.0,2.362,0.302
0.0,2.362,0.302
0.0,2.38,0.302
0.0,2.362,0.302
0.0,2.344,0.302
0.0,2.307,0.302
0.0,2.307,0.302
0.0,2.307,0.302
0.0,2.289,0.302
0.0,2.289,0.30175
0.0,2.271,0.301
0.0,2.307,0.301
0.0,2.289,0.301
0.0,2.289,0.3001666666666666
0.0,2.271,0.2999999999999999
0.0,2.253,0.2999999999999999
0.0,2.253,0.2994999999999999
0.0,2.235,0.299
0.0,2.181,0.299
0.0,2.163,0.299
0.0001,2.127,0.2983333333333333
0.0,2.092,0.2980833333333333
0.0,2.056,0.2980833333333333
0.0,2.021,0.298
0.0,2.021,0.2981666666666667
0.0,2.021,0.2980833333333333
0.0,2.021,0.298
0.0,2.003,0.2980833333333333
0.0,2.003,0.2980833333333333
0.0,2.003,0.298
0.0,2.003,0.298
0.0,2.003,0.298
0.0,2.021,0.298
0.0,2.021,0.29775
0.0,2.021,0.297
0.0,2.056,0.297
0.0,2.056,0.2964166666666666
0.0,2.056,0.2959999999999999
0.0,2.038,0.2959999999999999
0.0,2.021,0.2952499999999999
0.0,2.003,0.295
0.0,2.003,0.295
0.0,1.985,0.2944166666666666
0.0,1.968,0.294
0.0,1.915,0.294
0.0,1.88,0.294
0.0,1.863,0.294
0.0,1.845,0.294
0.0,1.828,0.294
0.0,1.81,0.2939166666666666
0.0,1.828,0.2938333333333333
0.0,1.845,0.29375
0.0,1.81,0.2935
0.0,1.915,0.2931666666666667
0.0,2.056,0.2930833333333334
0.0,2.056,0.293
0.0,1.985,0.293
0.0,2.038,0.2925833333333332
0.0,2.092,0.2919999999999999
0.0,1.95,0.2919999999999999
0.0,1.845,0.291
0.0,1.88,0.291
0.0,1.915,0.29
0.0,1.88,0.2895
0.0,1.863,0.289
0.0,1.828,0.2885833333333332
0.0,1.81,0.2879999999999999
0.0,1.828,0.2879999999999999
0.0,1.776,0.2879999999999999
0.0,1.758,0.2879999999999999
0.0,1.724,0.2879999999999999
0.0,1.724,0.2879999999999999
0.0,1.707,0.2878333333333333
0.0,1.707,0.2879999999999999
0.0,1.707,0.2879999999999999
0.0,1.707,0.2879999999999999
0.0,1.707,0.2879999999999999
0.0,1.707,0.2878333333333333
0.0,1.707,0.2877499999999999
0.0,1.724,0.2872499999999999
0.0,1.724,0.287
0.0,1.741,0.287
0.0,1.741,0.286
0.0,1.776,0.2855
0.0,1.776,0.2848333333333333
0.0,1.793,0.2839999999999999
0.0,1.758,0.2830833333333333
0.0,1.758,0.2821666666666667
0.0,1.776,0.2815
0.0,1.741,0.2809166666666667
0.0,1.69,0.2800000000000001
0.0,1.673,0.27975
0.0,1.655,0.2789999999999999
0.0,1.621,0.2789999999999999
0.0,1.587,0.2790833333333333
0.0,1.554,0.2791666666666666
0.0,1.554,0.2789999999999999
0.0,1.57,0.2789999999999999
